buscoID	query_chr	position	assigned_chr	status
1662at7088	OY730178.1	24890414.0	MZ	self
1665at7088	OY730189.1	21541899.5	M1	self
1667at7088	OY730189.1	28577250.0	M1	self
1670at7088	OY730185.1	10327293.5	M17	self
1678at7088	OY730182.1	26078091.5	M11	self
1679at7088	OY730186.1	12904966.0	M6	self
1681at7088	OY730186.1	941538.5	M6	self
1682at7088	OY730177.1	35569405.0	M2	self
1683at7088	OY730186.1	4602172.5	M9	M9
1684at7088	OY730190.1	11104533.5	M19	self
1685at7088	OY730178.1	9406413.5	M24	M24
1687at7088	OY730183.1	36423910.5	M15	M15
1693at7088	OY730185.1	2961292.5	M22	M22
1695at7088	OY730182.1	745069.0	M22	M22
1696at7088	OY730187.1	9342756.5	M15	self
1699at7088	OY730178.1	727492.5	M24	M24
1700at7088	OY730189.1	22651489.0	M1	self
1701at7088	OY730187.1	16987338.0	M15	self
1705at7088	OY730184.1	28711329.0	M21	self
1707at7088	OY730186.1	20777307.0	M9	M9
1709at7088	OY730178.1	15007130.0	MZ	self
1711at7088	OY730181.1	34297392.5	M23	M23
1718at7088	OY730177.1	19333899.0	M2	self
1723at7088	OY730177.1	10587038.5	M15	M15
1724at7088	OY730179.1	41654120.5	M2	self
1725at7088	OY730178.1	8950962.5	M24	M24
1728at7088	OY730177.1	37545497.0	M2	self
1729at7088	OY730182.1	13443500.0	M22	M22
1731at7088	OY730190.1	13818632.5	M19	self
1734at7088	OY730181.1	24446712.5	M17	M17
1735at7088	OY730184.1	34587607.0	M23	M23
1738at7088	OY730182.1	27540940.0	M11	self
1742at7088	OY730189.1	20613239.5	M1	self
1744at7088	OY730180.1	38854792.0	M4	M4
1745at7088	OY730188.1	835513.5	M18	M18
1746at7088	OY730179.1	24717227.5	M28	M28
1750at7088	OY730183.1	16033574.0	M3	self
1752at7088	OY730180.1	32989737.5	M7	M7
1753at7088	OY730183.1	30482633.5	M8	M8
1758at7088	OY730181.1	35202501.0	M26	M26
1760at7088	OY730188.1	32029036.5	M27	M27
1761at7088	OY730179.1	33286121.5	M4	M4
1764at7088	OY730177.1	23433112.5	M12	M12
1768at7088	OY730180.1	43761027.5	M6	M6
1772at7088	OY730181.1	21106023.0	M17	M17
1775at7088	OY730177.1	16114425.5	M2	self
1783at7088	OY730189.1	23348795.0	M1	self
1785at7088	OY730187.1	29826284.5	M20	M20
1787at7088	OY730179.1	40456205.5	M2	self
1789at7088	OY730178.1	21311545.5	MZ	self
1800at7088	OY730182.1	24889201.5	M11	self
1801at7088	OY730187.1	16382561.0	M8	M8
1806at7088	OY730188.1	17124671.5	M5	self
1809at7088	OY730181.1	9765867.5	M7	M7
1810at7088	OY730180.1	34338858.5	M7	M7
1811at7088	OY730180.1	19640131.5	M3	M3
1812at7088	OY730179.1	33114774.0	M4	M4
1819at7088	OY730180.1	39194009.0	M4	M4
1822at7088	OY730189.1	12889304.0	M21	M21
1826at7088	OY730177.1	8878078.5	M15	M15
1827at7088	OY730181.1	6443232.5	M7	M7
1828at7088	OY730186.1	34799339.0	M18	M18
1837at7088	OY730182.1	25532046.0	M11	self
1841at7088	OY730179.1	31512168.0	M9	M9
1845at7088	OY730181.1	28750590.0	M23	M23
1846at7088	OY730183.1	22414151.0	M4	M4
1847at7088	OY730179.1	12514741.5	M18	M18
1851at7088	OY730181.1	3247883.0	M31	M31
1862at7088	OY730188.1	14138360.0	M14	M14
1865at7088	OY730190.1	7437400.0	MZ	MZ
1869at7088	OY730185.1	30738951.0	M16	M16
1871at7088	OY730184.1	32744898.0	M20	M20
1873at7088	OY730189.1	15313863.0	M3	M3
1874at7088	OY730189.1	21912685.0	M1	self
1881at7088	OY730187.1	33108251.5	M20	M20
1882at7088	OY730179.1	43795513.0	M2	self
1884at7088	OY730178.1	13636213.0	M24	M24
1885at7088	OY730184.1	31682586.0	M20	M20
1889at7088	OY730185.1	12087439.5	M17	self
1890at7088	OY730177.1	5160115.5	M14	M14
1893at7088	OY730189.1	16868455.0	M3	M3
1900at7088	OY730178.1	8125922.5	M24	M24
1901at7088	OY730190.1	11240260.5	M19	self
1904at7088	OY730187.1	34046054.0	M20	M20
1907at7088	OY730181.1	37088346.5	M23	M23
1910at7088	OY730188.1	32280905.5	M27	M27
1911at7088	OY730187.1	17756046.0	M15	self
1913at7088	OY730179.1	34685293.5	M4	M4
1918at7088	OY730184.1	5770299.0	M6	M6
1922at7088	OY730179.1	38035691.0	M2	self
1924at7088	OY730184.1	35107443.0	M23	M23
1927at7088	OY730189.1	27907398.5	M1	self
1928at7088	OY730182.1	25892101.5	M11	self
1929at7088	OY730180.1	33047090.5	M7	M7
1931at7088	OY730184.1	26222417.5	M21	self
1932at7088	OY730184.1	25520798.0	M21	self
1934at7088	OY730183.1	30574991.5	M8	M8
1935at7088	OY730181.1	18655687.0	M11	self
1938at7088	OY730185.1	12390465.5	M17	self
1939at7088	OY730180.1	1406471.0	M10	M10
1940at7088	OY730185.1	12205716.5	M17	self
1941at7088	OY730179.1	37607592.0	M2	self
1942at7088	OY730181.1	20402976.5	M11	self
1943at7088	OY730179.1	26341612.0	M28	M28
1945at7088	OY730185.1	12993623.5	M17	self
1946at7088	OY730189.1	27848713.0	M1	self
1947at7088	OY730179.1	506881.5	M27	M27
1950at7088	OY730182.1	22779645.5	M20	M20
1951at7088	OY730186.1	26785337.0	M13	M13
1952at7088	OY730186.1	19233913.5	M9	M9
1953at7088	OY730182.1	39533425.0	M5	M5
1955at7088	OY730180.1	39001254.0	M4	M4
1958at7088	OY730186.1	2602142.0	M6	self
1959at7088	OY730180.1	6229736.0	M10	M10
1960at7088	OY730181.1	40786321.5	M12	M12
1962at7088	OY730182.1	38118401.5	M2	M2
1968at7088	OY730189.1	16419106.5	M3	M3
1970at7088	OY730181.1	15368813.5	M11	self
1974at7088	OY730186.1	35997917.0	M18	M18
1982at7088	OY730183.1	35749598.5	M15	M15
1984at7088	OY730180.1	22287585.0	M8	self
1985at7088	OY730189.1	12358167.0	M21	M21
1987at7088	OY730179.1	9901725.0	M18	M18
1990at7088	OY730189.1	7408630.5	M4	M4
1994at7088	OY730184.1	12382518.0	M29	M29
2001at7088	OY730180.1	5875000.0	M10	M10
2003at7088	OY730178.1	37027684.5	MZ	self
2015at7088	OY730190.1	2392151.5	M1	M1
2019at7088	OY730178.1	24351994.0	MZ	self
2021at7088	OY730178.1	30963340.5	MZ	self
2023at7088	OY730185.1	6284179.0	M2	M2
2028at7088	OY730178.1	36508936.0	M26	M26
2030at7088	OY730181.1	9234790.0	M7	M7
2031at7088	OY730188.1	18485471.5	M5	self
2032at7088	OY730178.1	13178503.5	M24	M24
2034at7088	OY730188.1	5481692.0	M30	M30
2035at7088	OY730180.1	21270629.0	M8	self
2036at7088	OY730179.1	3685748.5	M27	M27
2037at7088	OY730189.1	9211992.0	M21	M21
2041at7088	OY730180.1	26919961.5	M8	self
2051at7088	OY730187.1	10660659.5	M5	M5
2052at7088	OY730182.1	35169311.5	M8	M8
2054at7088	OY730180.1	1572037.0	M10	M10
2055at7088	OY730190.1	9923883.0	M19	self
2056at7088	OY730179.1	22219991.0	M28	M28
2060at7088	OY730190.1	23663536.5	M7	M7
2067at7088	OY730180.1	23824640.0	M8	self
2068at7088	OY730177.1	19324757.0	M2	self
2073at7088	OY730187.1	22442701.5	M9	M9
2078at7088	OY730186.1	33272187.5	M18	M18
2079at7088	OY730184.1	30721676.5	M20	M20
2081at7088	OY730177.1	7032681.5	M14	M14
2084at7088	OY730185.1	10009329.5	M6	M6
2086at7088	OY730183.1	16142962.5	M3	self
2087at7088	OY730183.1	36473155.5	M15	M15
2101at7088	OY730182.1	6180207.0	M22	M22
2103at7088	OY730182.1	38149843.5	M25	M25
2109at7088	OY730182.1	27244530.5	M11	self
2110at7088	OY730178.1	21542812.5	MZ	self
2118at7088	OY730180.1	1599860.5	M10	M10
2121at7088	OY730182.1	21536981.0	M16	M16
2122at7088	OY730181.1	32273488.0	M12	M12
2124at7088	OY730185.1	4404165.0	M2	M2
2126at7088	OY730182.1	12801464.5	M22	M22
2130at7088	OY730181.1	704205.5	M31	M31
2131at7088	OY730181.1	5118188.5	M28	M28
2133at7088	OY730185.1	12430827.0	M17	self
2136at7088	OY730181.1	21665759.5	M17	M17
2137at7088	OY730184.1	30665998.0	M20	M20
2138at7088	OY730190.1	3211533.0	M1	M1
2139at7088	OY730180.1	37847257.0	M4	M4
2143at7088	OY730188.1	21623119.5	M5	self
2145at7088	OY730179.1	27388482.5	M9	M9
2149at7088	OY730189.1	24398711.0	M1	self
2150at7088	OY730181.1	6656709.5	M7	M7
2156at7088	OY730181.1	32788292.0	M12	M12
2158at7088	OY730179.1	40982792.5	M2	self
2160at7088	OY730189.1	4939837.0	M8	M8
2163at7088	OY730185.1	32861132.0	M16	M16
2164at7088	OY730190.1	821653.0	M1	M1
2166at7088	OY730179.1	25104633.5	M28	M28
2169at7088	OY730180.1	32935758.0	M7	M7
2173at7088	OY730178.1	38103208.5	MZ	self
2174at7088	OY730184.1	6160535.0	M6	M6
2177at7088	OY730181.1	31314049.5	M12	M12
2178at7088	OY730182.1	39977466.0	M5	M5
2181at7088	OY730187.1	3489396.5	M25	M25
2182at7088	OY730187.1	8703854.0	M15	self
2183at7088	OY730184.1	27705680.5	M21	self
2185at7088	OY730189.1	11472222.0	M21	M21
2190at7088	OY730186.1	18561995.0	M14	M14
2194at7088	OY730189.1	21638074.0	M1	self
2201at7088	OY730178.1	27228410.0	MZ	self
2208at7088	OY730177.1	5342837.0	M14	M14
2211at7088	OY730185.1	24786381.5	M13	M13
2215at7088	OY730183.1	3208946.5	M26	M26
2220at7088	OY730185.1	8707550.0	M6	M6
2223at7088	OY730184.1	8455496.0	M29	M29
2225at7088	OY730181.1	171512.5	M31	M31
2227at7088	OY730183.1	2545792.0	M26	M26
2230at7088	OY730180.1	17458090.0	M3	M3
2234at7088	OY730178.1	38790963.0	MZ	self
2236at7088	OY730189.1	25489336.5	M1	self
2240at7088	OY730190.1	19464797.0	M4	M4
2242at7088	OY730186.1	6999645.5	M16	M16
2243at7088	OY730180.1	5631898.0	M10	M10
2248at7088	OY730185.1	26036360.5	M13	M13
2250at7088	OY730186.1	20792226.5	M9	M9
2255at7088	OY730179.1	32749245.0	M4	M4
2258at7088	OY730178.1	39462180.5	MZ	self
2259at7088	OY730179.1	43526924.0	M2	self
2261at7088	OY730182.1	20258210.0	M16	M16
2269at7088	OY730187.1	30411711.5	M20	M20
2271at7088	OY730189.1	16820691.0	M3	M3
2272at7088	OY730189.1	18714827.0	M3	M3
2273at7088	OY730178.1	18946832.0	MZ	self
2276at7088	OY730180.1	13040447.5	M9	M9
2279at7088	OY730185.1	28068468.0	M13	M13
2285at7088	OY730189.1	25028826.0	M1	self
2287at7088	OY730182.1	24311651.5	M20	M20
2289at7088	OY730177.1	22746123.0	M12	M12
2290at7088	OY730183.1	36632564.0	M15	M15
2294at7088	OY730178.1	39315354.5	MZ	self
2295at7088	OY730187.1	20286659.5	M15	self
2301at7088	OY730186.1	22090518.0	M9	M9
2304at7088	OY730177.1	37813501.0	M2	self
2313at7088	OY730183.1	35505840.0	M15	M15
2318at7088	OY730180.1	38259706.0	M4	M4
2321at7088	OY730178.1	19663841.0	MZ	self
2324at7088	OY730180.1	27593735.0	M8	self
2327at7088	OY730188.1	22706699.0	M5	self
2329at7088	OY730179.1	35626699.0	M4	M4
2331at7088	OY730178.1	13889807.5	MZ	self
2332at7088	OY730189.1	14862232.0	M3	M3
2334at7088	OY730182.1	33732513.0	M8	M8
2335at7088	OY730184.1	26467727.0	M21	self
2338at7088	OY730180.1	17618832.0	M3	M3
2339at7088	OY730188.1	5604949.5	M30	M30
2350at7088	OY730185.1	3554591.5	M22	M22
2351at7088	OY730177.1	19518025.5	M2	self
2353at7088	OY730184.1	9158437.0	M29	M29
2359at7088	OY730189.1	25582108.5	M1	self
2363at7088	OY730185.1	6494611.5	M2	M2
2366at7088	OY730190.1	1200529.5	M1	M1
2367at7088	OY730185.1	5963448.0	M2	M2
2370at7088	OY730186.1	17839554.0	M14	M14
2371at7088	OY730184.1	6510121.5	M6	M6
2378at7088	OY730177.1	35792435.5	M2	self
2384at7088	OY730181.1	38641929.5	M12	M12
2385at7088	OY730178.1	603580.5	M24	M24
2386at7088	OY730190.1	1123346.0	M1	M1
2394at7088	OY730188.1	2094509.5	M18	M18
2398at7088	OY730177.1	33420743.5	M10	M10
2403at7088	OY730183.1	35336738.0	M15	M15
2408at7088	OY730180.1	35646975.0	M7	M7
2409at7088	OY730187.1	23930319.0	M9	M9
2411at7088	OY730190.1	2630696.0	M1	M1
2414at7088	OY730181.1	18309939.0	M11	self
2415at7088	OY730188.1	17729528.5	M5	self
2418at7088	OY730190.1	24905470.0	M7	M7
2420at7088	OY730190.1	12324625.5	M19	self
2421at7088	OY730180.1	6201028.5	M10	M10
2424at7088	OY730184.1	30755609.0	M20	M20
2428at7088	OY730178.1	19874913.5	MZ	self
2432at7088	OY730189.1	18756976.0	M3	M3
2434at7088	OY730183.1	8066368.0	M3	self
2440at7088	OY730189.1	16397609.5	M3	M3
2442at7088	OY730178.1	27275979.5	MZ	self
2447at7088	OY730181.1	38884864.0	M12	M12
2449at7088	OY730190.1	1516315.5	M1	M1
2451at7088	OY730185.1	21637849.5	M13	M13
2452at7088	OY730181.1	14761042.5	M11	self
2453at7088	OY730177.1	2061999.0	M27	M27
2454at7088	OY730179.1	37807136.0	M2	self
2455at7088	OY730183.1	16081398.5	M3	self
2456at7088	OY730183.1	37111237.5	M15	M15
2459at7088	OY730182.1	28784909.0	M13	M13
2460at7088	OY730183.1	36493992.5	M15	M15
2461at7088	OY730182.1	26122321.5	M11	self
2465at7088	OY730185.1	35023594.5	M16	M16
2469at7088	OY730182.1	37739625.0	M25	M25
2470at7088	OY730184.1	62299.0	M6	M6
2481at7088	OY730177.1	31340007.0	M10	M10
2482at7088	OY730182.1	2756596.5	M28	M28
2483at7088	OY730188.1	11376862.0	M30	M30
2486at7088	OY730185.1	9875245.0	M6	M6
2497at7088	OY730188.1	15582329.0	M5	self
2498at7088	OY730187.1	28909884.5	M22	M22
2501at7088	OY730190.1	9519103.0	M19	self
2507at7088	OY730181.1	35966302.5	M23	M23
2509at7088	OY730180.1	5726966.0	M10	M10
2510at7088	OY730178.1	16939426.5	MZ	self
2517at7088	OY730179.1	40934684.5	M2	self
2518at7088	OY730184.1	24146713.0	M21	self
2519at7088	OY730178.1	29906130.5	MZ	self
2522at7088	OY730186.1	16829248.0	M14	M14
2527at7088	OY730190.1	17619646.5	M19	self
2528at7088	OY730182.1	12652006.5	M22	M22
2529at7088	OY730180.1	33085140.0	M7	M7
2535at7088	OY730185.1	9650343.0	M6	M6
2543at7088	OY730181.1	21288969.0	M17	M17
2545at7088	OY730179.1	39776245.0	M2	self
2546at7088	OY730188.1	2911732.0	M18	M18
2547at7088	OY730186.1	5739361.5	M16	M16
2548at7088	OY730178.1	4056850.0	M24	M24
2552at7088	OY730177.1	27518193.0	M12	M12
2554at7088	OY730179.1	29634723.0	M9	M9
2557at7088	OY730180.1	26111349.0	M8	self
2560at7088	OY730182.1	18012207.5	M16	M16
2563at7088	OY730187.1	5226327.5	M25	M25
2566at7088	OY730183.1	21273010.0	M4	M4
2568at7088	OY730187.1	34797151.0	M20	M20
2577at7088	OY730177.1	5127296.0	M14	M14
2580at7088	OY730179.1	41170918.0	M2	self
2585at7088	OY730177.1	20706908.5	M2	self
2587at7088	OY730179.1	41120793.5	M2	self
2594at7088	OY730183.1	35629114.5	M15	M15
2596at7088	OY730190.1	3883501.5	M1	M1
2599at7088	OY730183.1	24683054.0	M4	M4
2603at7088	OY730185.1	6610904.5	M2	M2
2610at7088	OY730185.1	30516914.5	M16	M16
2614at7088	OY730186.1	19280473.5	M9	M9
2618at7088	OY730185.1	13385936.0	M17	self
2621at7088	OY730185.1	20456434.5	M5	M5
2624at7088	OY730180.1	24991196.0	M8	self
2635at7088	OY730190.1	2855198.5	M1	M1
2639at7088	OY730178.1	31466301.0	MZ	self
2640at7088	OY730177.1	19306002.5	M2	self
2643at7088	OY730185.1	15414484.5	M17	self
2645at7088	OY730181.1	15543438.5	M11	self
2649at7088	OY730177.1	32885696.5	M10	M10
2652at7088	OY730179.1	41395972.0	M2	self
2653at7088	OY730189.1	16453690.0	M3	M3
2657at7088	OY730183.1	8117206.5	M3	self
2658at7088	OY730183.1	11735065.5	M3	self
2659at7088	OY730186.1	4446327.5	M6	self
2663at7088	OY730184.1	21554731.0	M21	self
2666at7088	OY730177.1	26541419.0	M12	M12
2668at7088	OY730177.1	33395646.5	M10	M10
2671at7088	OY730177.1	14640672.5	M28	M28
2679at7088	OY730189.1	24052408.0	M1	self
2686at7088	OY730179.1	10700572.5	M18	M18
2687at7088	OY730182.1	9102894.0	M22	M22
2690at7088	OY730180.1	23199637.5	M8	self
2696at7088	OY730178.1	38239367.0	MZ	self
2699at7088	OY730185.1	12897259.0	M17	self
2701at7088	OY730181.1	14995008.5	M11	self
2703at7088	OY730183.1	35312673.0	M15	M15
2704at7088	OY730186.1	16874151.0	M14	M14
2710at7088	OY730186.1	1562670.0	M6	self
2714at7088	OY730178.1	3451547.0	M24	M24
2715at7088	OY730179.1	40025096.0	M2	self
2718at7088	OY730182.1	23150245.0	M20	M20
2719at7088	OY730183.1	13682764.0	M3	self
2721at7088	OY730184.1	21479636.0	M21	self
2730at7088	OY730188.1	16913769.5	M5	self
2731at7088	OY730185.1	7287690.5	M6	M6
2733at7088	OY730183.1	16168450.5	M3	self
2734at7088	OY730182.1	29559577.0	M11	self
2738at7088	OY730184.1	21722255.0	M21	self
2740at7088	OY730185.1	28658849.5	M16	M16
2744at7088	OY730189.1	21358187.0	M1	self
2746at7088	OY730183.1	7819106.0	M26	M26
2747at7088	OY730183.1	21450282.0	M4	M4
2750at7088	OY730188.1	22021959.5	M5	self
2754at7088	OY730190.1	18253755.0	M19	self
2756at7088	OY730182.1	23577542.0	M20	M20
2758at7088	OY730181.1	21989319.0	M17	M17
2761at7088	OY730184.1	18027412.5	M12	M12
2762at7088	OY730186.1	18554865.5	M14	M14
2768at7088	OY730182.1	9266276.5	M22	M22
2770at7088	OY730178.1	12730032.0	M24	M24
2772at7088	OY730184.1	18478899.5	M12	M12
2774at7088	OY730181.1	10393387.0	M7	M7
2775at7088	OY730185.1	11119037.5	M17	self
2787at7088	OY730187.1	18752525.0	M15	self
2788at7088	OY730184.1	23465871.5	M21	self
2791at7088	OY730180.1	28839876.0	M21	M21
2796at7088	OY730188.1	17887336.5	M5	self
2797at7088	OY730190.1	20901635.5	M4	M4
2798at7088	OY730188.1	26865296.5	M5	self
2802at7088	OY730180.1	14109422.5	M3	M3
2803at7088	OY730181.1	21867574.0	M17	M17
2804at7088	OY730178.1	8615372.0	M24	M24
2805at7088	OY730190.1	2765576.5	M1	M1
2813at7088	OY730190.1	16869330.5	M19	self
2815at7088	OY730183.1	15356445.0	M3	self
2816at7088	OY730179.1	27437339.5	M9	M9
2818at7088	OY730187.1	28959374.0	M22	M22
2819at7088	OY730178.1	12675595.5	M24	M24
2821at7088	OY730186.1	13657495.0	M6	self
2829at7088	OY730186.1	26916143.0	M13	M13
2830at7088	OY730182.1	38766371.0	M5	M5
2833at7088	OY730181.1	22767932.5	M17	M17
2834at7088	OY730181.1	31963122.5	M12	M12
2835at7088	OY730183.1	24829628.5	M4	M4
2842at7088	OY730180.1	28675562.0	M21	M21
2845at7088	OY730179.1	10328596.0	M18	M18
2855at7088	OY730184.1	34948941.5	M23	M23
2859at7088	OY730189.1	16557708.0	M3	M3
2860at7088	OY730187.1	23866373.0	M9	M9
2864at7088	OY730180.1	43245308.5	M6	M6
2873at7088	OY730186.1	24811831.0	M13	M13
2877at7088	OY730182.1	4704862.5	M28	M28
2884at7088	OY730187.1	22136958.5	M9	M9
2885at7088	OY730177.1	32256490.5	M10	M10
2890at7088	OY730179.1	12507844.0	M18	M18
2891at7088	OY730179.1	41084001.0	M2	self
2893at7088	OY730180.1	41335644.5	M6	M6
2895at7088	OY730185.1	4556755.0	M2	M2
2910at7088	OY730179.1	34717357.5	M4	M4
2912at7088	OY730179.1	39383012.5	M2	self
2913at7088	OY730186.1	24607910.0	M13	M13
2918at7088	OY730190.1	24200920.5	M7	M7
2926at7088	OY730189.1	20568825.5	M1	self
2928at7088	OY730180.1	22652819.5	M8	self
2930at7088	OY730185.1	32770006.5	M16	M16
2931at7088	OY730185.1	10158147.5	M17	self
2932at7088	OY730177.1	6075909.0	M14	M14
2934at7088	OY730179.1	9539110.0	M18	M18
2936at7088	OY730179.1	19978577.0	M10	M10
2938at7088	OY730178.1	30842783.5	MZ	self
2939at7088	OY730190.1	12755425.0	M19	self
2942at7088	OY730178.1	29350288.0	MZ	self
2943at7088	OY730181.1	29909101.0	M12	M12
2945at7088	OY730185.1	32460666.5	M16	M16
2948at7088	OY730180.1	35865712.5	M4	M4
2949at7088	OY730179.1	39681538.0	M2	self
2952at7088	OY730181.1	18253407.0	M11	self
2959at7088	OY730190.1	14182481.5	M19	self
2966at7088	OY730183.1	30199157.5	M8	M8
2972at7088	OY730179.1	37450158.5	M2	self
2976at7088	OY730180.1	41687630.0	M6	M6
2978at7088	OY730186.1	28384907.0	M13	M13
2979at7088	OY730177.1	38456687.5	M2	self
2980at7088	OY730180.1	29088760.0	M21	M21
2981at7088	OY730179.1	41542205.0	M2	self
2984at7088	OY730187.1	32715307.5	M20	M20
2987at7088	OY730182.1	38921798.0	M5	M5
2990at7088	OY730187.1	20269099.5	M15	self
2994at7088	OY730186.1	11615542.5	M6	self
2995at7088	OY730185.1	30248347.5	M16	M16
2998at7088	OY730184.1	825853.0	M6	M6
2999at7088	OY730181.1	12683237.5	M7	M7
3000at7088	OY730190.1	13456180.5	M19	self
3003at7088	OY730178.1	28384028.5	MZ	self
3004at7088	OY730185.1	26694946.5	M13	M13
3006at7088	OY730186.1	33850545.0	M18	M18
3012at7088	OY730188.1	29164144.0	M5	self
3016at7088	OY730182.1	11060789.5	M22	M22
3018at7088	OY730178.1	30713784.5	MZ	self
3023at7088	OY730180.1	4685888.5	M10	M10
3025at7088	OY730180.1	40128629.5	M5	M5
3026at7088	OY730184.1	948950.5	M6	M6
3027at7088	OY730177.1	41036346.0	M26	M26
3029at7088	OY730185.1	4465080.5	M2	M2
3030at7088	OY730182.1	30280452.0	M11	self
3032at7088	OY730182.1	20521039.0	M16	M16
3040at7088	OY730190.1	1323069.5	M1	M1
3048at7088	OY730188.1	287933.0	M18	M18
3051at7088	OY730186.1	28374857.5	M13	M13
3053at7088	OY730188.1	34604548.0	M27	M27
3055at7088	OY730185.1	4313235.5	M2	M2
3057at7088	OY730181.1	11426837.0	M7	M7
3059at7088	OY730177.1	10629707.0	M15	M15
3065at7088	OY730177.1	14308210.5	M28	M28
3066at7088	OY730186.1	11566206.5	M6	self
3067at7088	OY730183.1	10364075.0	M13	M13
3069at7088	OY730181.1	795570.0	M31	M31
3071at7088	OY730189.1	26227707.5	M1	self
3074at7088	OY730180.1	40828120.0	M6	M6
3075at7088	OY730181.1	40747897.5	M12	M12
3079at7088	OY730190.1	597573.0	M1	M1
3080at7088	OY730180.1	33242328.0	M7	M7
3084at7088	OY730190.1	2167066.0	M1	M1
3086at7088	OY730179.1	10527013.5	M18	M18
3094at7088	OY730183.1	12471583.0	M3	self
3104at7088	OY730188.1	31898460.0	M27	M27
3105at7088	OY730186.1	18637870.5	M14	M14
3107at7088	OY730184.1	26172342.5	M21	self
3110at7088	OY730182.1	39918909.5	M5	M5
3114at7088	OY730185.1	9274002.5	M6	M6
3115at7088	OY730178.1	30643249.0	MZ	self
3122at7088	OY730187.1	19252696.0	M15	self
3123at7088	OY730181.1	39519649.5	M12	M12
3125at7088	OY730185.1	32104635.5	M16	M16
3128at7088	OY730190.1	20984679.0	M4	M4
3129at7088	OY730183.1	24863875.5	M4	M4
3131at7088	OY730180.1	9190979.0	M9	M9
3132at7088	OY730182.1	26134621.0	M11	self
3133at7088	OY730188.1	377633.0	M18	M18
3135at7088	OY730187.1	8302582.5	M15	self
3144at7088	OY730180.1	8122885.5	M9	M9
3145at7088	OY730177.1	23253757.5	M12	M12
3152at7088	OY730179.1	37526010.0	M2	self
3153at7088	OY730180.1	35872071.0	M4	M4
3155at7088	OY730190.1	23399452.0	M4	M4
3159at7088	OY730186.1	3971421.5	M6	self
3160at7088	OY730188.1	2870984.0	M18	M18
3163at7088	OY730177.1	17605744.5	M2	self
3165at7088	OY730178.1	16476070.0	MZ	self
3166at7088	OY730183.1	17375722.0	M7	M7
3167at7088	OY730188.1	15301543.0	M5	self
3178at7088	OY730180.1	4517782.5	M10	M10
3180at7088	OY730179.1	19960252.5	M10	M10
3183at7088	OY730189.1	32579299.0	M1	self
3187at7088	OY730177.1	5621918.5	M14	M14
3188at7088	OY730181.1	20112508.0	M11	self
3197at7088	OY730184.1	32660000.0	M20	M20
3198at7088	OY730183.1	18513187.0	M7	M7
3200at7088	OY730177.1	3575616.0	M14	M14
3204at7088	OY730190.1	10861185.5	M19	self
3207at7088	OY730189.1	19576821.0	M3	M3
3209at7088	OY730185.1	26920676.0	M13	M13
3211at7088	OY730181.1	18208330.5	M11	self
3212at7088	OY730183.1	30517830.5	M8	M8
3216at7088	OY730190.1	17605345.5	M19	self
3218at7088	OY730189.1	21651541.0	M1	self
3219at7088	OY730188.1	17783917.0	M5	self
3220at7088	OY730178.1	5293791.5	M24	M24
3221at7088	OY730190.1	22650669.0	M4	M4
3224at7088	OY730183.1	38920534.0	M15	M15
3225at7088	OY730182.1	28023001.0	M11	self
3226at7088	OY730189.1	17224778.5	M3	M3
3231at7088	OY730190.1	15781763.5	M19	self
3234at7088	OY730186.1	18129823.5	M14	M14
3237at7088	OY730178.1	21095202.5	MZ	self
3241at7088	OY730189.1	26448486.0	M1	self
3242at7088	OY730180.1	1333533.0	M10	M10
3245at7088	OY730178.1	20599653.0	MZ	self
3250at7088	OY730180.1	12311641.5	M9	M9
3251at7088	OY730187.1	11949423.5	M5	M5
3253at7088	OY730182.1	26540288.5	M11	self
3254at7088	OY730183.1	18311213.5	M7	M7
3255at7088	OY730179.1	32057688.0	M9	M9
3257at7088	OY730183.1	37019253.5	M15	M15
3258at7088	OY730189.1	11192285.5	M21	M21
3259at7088	OY730186.1	34563361.5	M18	M18
3265at7088	OY730189.1	18438427.0	M3	M3
3269at7088	OY730189.1	22603779.5	M1	self
3272at7088	OY730177.1	11214484.0	M15	M15
3273at7088	OY730190.1	3256289.0	M1	M1
3275at7088	OY730190.1	659398.0	M1	M1
3276at7088	OY730183.1	39087620.5	M15	M15
3277at7088	OY730179.1	39550469.0	M2	self
3284at7088	OY730180.1	506695.0	M10	M10
3287at7088	OY730180.1	21325343.0	M8	self
3290at7088	OY730183.1	30354546.5	M8	M8
3293at7088	OY730183.1	10541651.5	M3	self
3297at7088	OY730180.1	7022655.5	M10	M10
3298at7088	OY730183.1	13571991.5	M3	self
3306at7088	OY730188.1	17635060.5	M5	self
3307at7088	OY730182.1	15542716.0	M16	M16
3312at7088	OY730182.1	26344683.5	M11	self
3313at7088	OY730180.1	1313494.5	M10	M10
3314at7088	OY730190.1	9238196.5	M19	self
3323at7088	OY730186.1	17647045.5	M14	M14
3326at7088	OY730179.1	37664410.5	M2	self
3330at7088	OY730179.1	13442670.5	M18	M18
3338at7088	OY730180.1	22633422.0	M8	self
3339at7088	OY730185.1	10462952.0	M17	self
3343at7088	OY730179.1	41997431.0	M2	self
3345at7088	OY730182.1	8787518.5	M22	M22
3348at7088	OY730184.1	18914431.0	M12	M12
3351at7088	OY730177.1	43637509.0	M14	M14
3356at7088	OY730190.1	27004720.0	M7	M7
