anno2.g6060.t1	GO:0005515
anno1.g2062.t1	
anno1.g1000.t1	
anno2.g10456.t1	GO:0004553,GO:0005975
anno1.g7207.t1	GO:0017025
anno1.g1860.t1	GO:0016491,GO:0030151
anno1.g10406.t1	
anno1.g14729.t1	GO:0005815,GO:0034453
anno1.g8112.t1	GO:0004672,GO:0006468,GO:0005524
anno1.g8704.t1	GO:0005524,GO:0004788,GO:0009229,GO:0030975
anno2.g19168.t1	GO:0140359,GO:0005524,GO:0016020
anno1.g6606.t1	GO:0005549,GO:0007608,GO:0016020,GO:0004984
anno1.g7805.t1	
anno1.g8898.t1	
anno1.g8379.t1	GO:0003735,GO:0006412,GO:0005840
anno2.g5347.t1	
anno1.g1506.t1	
anno2.g2870.t1	GO:0004181,GO:0006508,GO:0008270
anno2.g4789.t1	GO:0051603,GO:0006511,GO:0019773,GO:0005839
anno2.g552.t1	GO:0050661,GO:0051287
anno1.g8014.t1	
anno2.g11897.t2	
anno2.g13578.t1	GO:0005634,GO:0008270
anno2.g12059.t1	GO:0005515
anno2.g14717.t1	GO:0030414
anno2.g19771.t1	GO:0006811,GO:0016020,GO:0015075,GO:0055085
anno1.g12242.t1	
anno2.g3962.t1	
anno1.g8559.t1	GO:0006450
anno1.g14179.t1	
anno2.g7682.t1	
anno2.g12863.t1	GO:0005515,GO:0006364
anno2.g4588.t1	
anno2.g1977.t1	
anno1.g11500.t1	GO:0008194
anno1.g12246.t1	GO:0005515
anno2.g3268.t1	
anno1.g2472.t1	
anno1.g3484.t1	GO:0016020
anno2.g13939.t1	
anno2.g8132.t1	GO:0016298
anno1.g969.t1	GO:0003980,GO:0006486
anno1.g7293.t1	GO:0019786
anno1.g5238.t1	GO:0006355,GO:0003700,GO:0043565
anno1.g8494.t1	GO:0006508,GO:0004252
anno1.g11378.t1	GO:0005515
anno1.g3060.t1	GO:0022857,GO:0055085
anno1.g14383.t1	GO:0005515
anno2.g13636.t1	GO:0003676
anno1.g11006.t1	
anno1.g7682.t1	
anno1.g5646.t1	GO:0016491
anno1.g5125.t1	GO:0031267,GO:0006886
anno1.g11707.t1	
anno2.g1150.t1	GO:0022857,GO:0016020,GO:0055085
anno1.g11613.t1	GO:0005515
anno2.g13192.t1	GO:0005524,GO:0006164,GO:0003922,GO:0006177
anno1.g1021.t1	GO:0022857,GO:0055085
anno1.g1908.t1	GO:0004553,GO:0005975
anno2.g10351.t1	GO:0016705,GO:0004497,GO:0005506,GO:0020037
anno1.g9751.t1	
anno1.g1134.t1	GO:0016705,GO:0004497,GO:0005506,GO:0020037
anno1.g5204.t1	
anno2.g19142.t1	
anno1.g1856.t1	GO:0030170,GO:0008483
anno2.g11170.t1	GO:0001510,GO:0008168,GO:0009452
anno2.g14725.t3	GO:0003676
anno2.g10626.t1	
anno2.g10414.t1	
anno1.g13905.t1	
anno2.g385.t1	
anno1.g12417.t1	GO:0004843,GO:0016579
anno2.g4611.t1	
anno2.g8834.t2	
anno1.g3146.t1	GO:0009058
anno1.g1831.t1	
anno2.g19529.t1	GO:0004674,GO:0006468,GO:0005524,GO:0004672
anno1.g1308.t1	
anno1.g7712.t1	GO:0000381
anno1.g6687.t1	GO:0003676
anno2.g6942.t1	GO:0004553,GO:0005975
anno1.g10568.t1	GO:0005515
anno1.g2644.t1	GO:0005179,GO:0005576
anno1.g11771.t1	
anno1.g10134.t1	GO:0005515
anno1.g2456.t1	
anno1.g8982.t1	GO:0005549,GO:0007608,GO:0016020,GO:0004984
anno1.g6762.t1	
anno2.g9008.t1	
anno1.g9507.t1	GO:0005737,GO:0034227
anno1.g13158.t1	GO:0006508,GO:0004252
anno1.g7478.t1	GO:0000776,GO:0034508
anno1.g1933.t1	GO:0016020
anno1.g9406.t1	GO:0005515
anno2.g19143.t1	
anno2.g4392.t1	GO:0005515
anno1.g4633.t2	GO:0004672,GO:0005515,GO:0006468,GO:0005524
anno2.g15026.t1	GO:0015074
anno1.g35.t1	GO:0006355,GO:0043565
anno1.g7312.t1	
anno1.g3004.t1	GO:0005509
anno2.g795.t1	GO:0005634,GO:0008270
anno1.g8191.t1	GO:0022857,GO:0055085
anno1.g2130.t1	
anno1.g364.t1	
anno2.g5937.t1	GO:0005524,GO:0009058,GO:0003824,GO:0004140,GO:0015937
anno1.g9172.t1	GO:0006556,GO:0004478
anno1.g11147.t1	GO:0006355,GO:0003700
anno2.g2063.t1	GO:0005515
anno2.g4647.t1	
anno2.g2588.t1	GO:0008237,GO:0008270
anno1.g1861.t1	GO:0016491
anno1.g4994.t1	GO:0003677
anno1.g5363.t2	GO:0031267
anno1.g6848.t1	GO:0006468,GO:0005524,GO:0004683,GO:0004672,GO:0005516
anno2.g9106.t1	GO:0003924,GO:0005525
anno2.g2876.t1	
anno1.g8088.t1	
anno2.g12416.t1	
anno2.g2324.t1	GO:0005549,GO:0007608,GO:0016020,GO:0004984
anno2.g19193.t1	GO:0005634,GO:0008270
anno1.g3716.t1	GO:0005634,GO:0008270
anno1.g14385.t1	GO:0022857,GO:0016020,GO:0055085
anno2.g10334.t2	
anno1.g10812.t1	GO:0042773,GO:0005743
anno1.g2302.t1	GO:0009253,GO:0008745
anno1.g1804.t1	
anno2.g1376.t1	
anno1.g10803.t1	
anno1.g3957.t1	GO:0016791
anno1.g14101.t1	GO:0003677
anno1.g9348.t1	GO:0000413,GO:0003755
anno1.g363.t1	GO:0007186,GO:0004930,GO:0016020
anno1.g3968.t1	GO:0005524,GO:0004819,GO:0000166,GO:0006425,GO:0043039,GO:0005737,GO:0004812,GO:0006418
anno2.g8215.t1	GO:0005549,GO:0007608,GO:0016020,GO:0004984
anno2.g6234.t1	
anno2.g8097.t1	GO:0003777,GO:0005524,GO:0007018,GO:0008017
anno2.g10756.t1	GO:0008237,GO:0008270
anno2.g11686.t1	GO:0004096,GO:0020037
anno1.g12025.t1	
anno1.g9153.t1	
anno1.g13193.t1	
anno2.g15952.t1	GO:0003677,GO:0003676
anno2.g1212.t1	
anno1.g5246.t1	GO:0005737,GO:0005515,GO:0007266,GO:0005094
anno2.g19286.t1	GO:0005634,GO:0008270
anno1.g3545.t1	GO:0003676,GO:0008270
anno1.g5498.t1	GO:0005515
anno1.g14368.t1	
anno1.g6483.t1	GO:0006897,GO:0016020
anno1.g12165.t1	GO:0006629
anno2.g13801.t1	
anno2.g13070.t1	
anno1.g6195.t1	GO:0004190,GO:0016020
anno1.g13653.t1	GO:0003682,GO:0043565,GO:0006355
anno1.g7720.t1	GO:0005524,GO:0016887
anno2.g9941.t1	GO:0016298
anno2.g13330.t1	GO:0006508
anno1.g8908.t1	GO:0006508,GO:0004252
anno2.g3742.t1	
anno1.g17324.t1	GO:0005515
anno1.g11271.t1	GO:0005783,GO:0016020
anno1.g4232.t1	
anno1.g2520.t1	
anno1.g8203.t1	GO:0005515
anno1.g1679.t1	GO:0046873,GO:0016020,GO:0030001,GO:0055085
anno1.g9658.t1	GO:0006629
anno2.g3905.t1	
anno1.g17381.t1	
anno1.g5859.t1	GO:0003714
anno1.g10641.t1	
anno1.g12.t1	GO:0005524,GO:0016887
anno2.g14813.t1	
anno2.g4282.t1	
anno1.g5482.t1	GO:0000079,GO:0019901
anno2.g10192.t1	GO:0003824
anno1.g10241.t1	
anno1.g3914.t1	GO:0016020,GO:0006481,GO:0004671
anno1.g10330.t1	
anno1.g3742.t1	GO:0006629
anno1.g12776.t1	
anno1.g10321.t1	GO:0005515
anno1.g3370.t1	GO:0016311,GO:0008138
anno1.g3988.t1	GO:0005515
anno1.g3681.t1	
anno2.g9765.t1	GO:0005524,GO:0016301
anno1.g9141.t1	GO:0003924,GO:0005525
anno2.g10060.t1	GO:0015074
anno1.g6944.t1	
anno1.g8929.t1	GO:0017119,GO:0006891
anno2.g5563.t1	
anno1.g14276.t1	GO:0016705,GO:0004497,GO:0005506,GO:0020037
anno2.g5176.t1	GO:0003735,GO:0006412,GO:0005840
anno2.g8087.t1	
anno1.g4791.t1	
anno1.g14641.t1	
anno1.g13255.t1	GO:0005515
anno1.g14544.t1	GO:0106073,GO:0006488
anno1.g2904.t1	GO:0022857,GO:0055085
anno1.g16530.t1	
anno1.g13580.t1	GO:0005524,GO:0016887
anno1.g10073.t1	
anno1.g5659.t1	GO:0016614,GO:0050660
anno2.g9128.t1	GO:0016020
anno1.g17411.t1	GO:0022857,GO:0016020,GO:0055085
anno1.g8462.t1	GO:0005515
anno1.g16329.t1	GO:0051287,GO:0016616
anno1.g10700.t1	
anno1.g7853.t1	GO:0051536
anno2.g8195.t1	
anno2.g12010.t1	
anno1.g12467.t1	GO:0016705,GO:0004497,GO:0005506,GO:0020037
anno1.g1964.t1	GO:0003677,GO:0005515
anno1.g12601.t1	GO:0003924,GO:0005525
anno1.g9884.t1	GO:0005643,GO:0046907
anno1.g10099.t1	
anno1.g7472.t1	GO:0003700,GO:0000978,GO:0003677,GO:0006357,GO:0006355,GO:0005634
anno1.g13673.t2	
anno1.g16521.t1	GO:0006355,GO:0003700,GO:0043565,GO:0008270
anno1.g10412.t1	GO:0003924,GO:0005525
anno1.g12104.t1	
anno2.g7647.t1	
anno1.g762.t1	
anno2.g2580.t1	GO:0033179,GO:1902600,GO:0046961
anno2.g9481.t1	GO:0004672,GO:0006468,GO:0009190,GO:0035556
anno1.g1453.t1	
anno1.g16924.t1	GO:0007186,GO:0004930,GO:0016020
anno1.g12952.t1	GO:0022857,GO:0055085
anno2.g1218.t1	GO:0016620,GO:0051287
anno1.g11580.t1	GO:0000184
anno1.g13654.t1	GO:0005524,GO:0003676
anno1.g1317.t1	GO:0005515
anno2.g19027.t1	
anno2.g9479.t1	GO:0035556,GO:0009190
anno1.g12919.t1	
anno2.g4551.t1	GO:0005515
anno1.g8083.t1	GO:0016051
anno1.g1383.t1	
anno1.g5519.t1	GO:0006259,GO:0005524,GO:0005694,GO:0003824,GO:0003677
anno1.g6168.t1	GO:0030414,GO:0005576
anno2.g7989.t1	GO:0016055,GO:0007275,GO:0005576,GO:0005102
anno1.g16682.t3	
anno1.g11774.t1	
anno2.g13640.t1	
anno1.g3346.t2	
anno1.g6985.t1	
anno1.g1522.t1	
anno1.g6183.t1	
anno1.g14643.t1	
anno1.g2808.t1	GO:0006325
anno1.g4448.t1	
anno1.g12090.t1	GO:0070531,GO:0070552
anno1.g13833.t1	GO:0004672,GO:0006468,GO:0005524
anno2.g336.t1	GO:0003677,GO:0003899,GO:0006351
anno1.g3537.t1	GO:0008194
anno1.g5470.t1	GO:0005524,GO:0016887
anno2.g14055.t1	GO:0004402,GO:0016573,GO:0006355,GO:0005634,GO:0008270
anno1.g12353.t1	GO:0008654,GO:0016020,GO:0016780
anno1.g2181.t1	GO:0006355,GO:0003700,GO:0043565
anno2.g18894.t1	
anno1.g7513.t1	
anno2.g4864.t1	
anno1.g9985.t1	GO:0005634,GO:0008270
anno1.g7995.t1	
anno1.g2416.t1	
anno1.g4185.t1	
anno2.g13655.t1	
anno2.g18400.t1	
anno2.g15881.t1	
anno2.g10398.t1	
anno2.g6310.t1	GO:0016020,GO:0009922
anno1.g13023.t1	GO:0003677,GO:0006355
anno1.g6704.t1	GO:0003924,GO:0005525
anno1.g5595.t1	GO:0005509,GO:0016491
anno1.g11778.t1	
anno2.g8241.t1	
anno2.g2546.t1	GO:0008270
anno1.g14797.t1	GO:0016020
anno1.g17392.t1	
anno1.g12809.t1	GO:0004672,GO:0006468,GO:0005524,GO:0004674
anno1.g6745.t1	
anno2.g1987.t1	GO:0005524,GO:0016887
anno1.g11879.t1	GO:0006355,GO:0043565
anno1.g4168.t1	
anno2.g3115.t1	
anno1.g8763.t1	GO:0005319,GO:0006869
anno1.g10840.t1	GO:0032324
anno2.g4621.t1	
anno1.g17732.t1	
anno1.g13907.t1	GO:0016020
anno1.g11915.t1	GO:0016705,GO:0004497,GO:0005506,GO:0020037
anno1.g8834.t1	GO:0016020
anno1.g4199.t1	GO:0003779
anno1.g17170.t1	
anno2.g4287.t1	GO:0004843,GO:0016579
anno1.g4110.t1	
anno1.g11457.t1	
anno1.g13080.t1	GO:0022857,GO:0016020,GO:0055085
anno2.g4505.t1	GO:0005524,GO:0004812,GO:0006418,GO:0000166
anno1.g3403.t1	GO:0003924,GO:0005525
anno1.g3808.t1	GO:0005515
anno1.g8420.t1	GO:0008270
anno2.g14882.t2	
anno2.g418.t1	GO:0004672,GO:0005515,GO:0006468
anno2.g10350.t1	GO:0016705,GO:0004497,GO:0005506,GO:0020037
anno1.g8042.t1	GO:0042254,GO:0001522
anno1.g4150.t1	
anno1.g14075.t1	GO:0005524,GO:0005515,GO:0005694,GO:0051276
anno1.g3952.t1	GO:0016614,GO:0050660
anno1.g13164.t1	GO:0005515,GO:0007165
anno1.g14005.t1	
anno1.g14049.t1	GO:0004864,GO:0009966,GO:0043666
anno2.g7448.t1	GO:0008168,GO:0032259,GO:0005634,GO:0006364
anno1.g10521.t1	GO:0005515
anno2.g6798.t1	
anno1.g1060.t1	GO:0005272,GO:0006814,GO:0016020
anno1.g995.t1	
anno1.g7147.t1	GO:0006812,GO:0015297,GO:0055085,GO:1902600,GO:0016020
anno1.g14329.t1	
anno1.g2493.t1	
anno1.g17019.t1	
anno1.g12009.t1	GO:0003924,GO:0005525
anno2.g14355.t1	GO:0005509
anno1.g1568.t1	GO:0003677,GO:0016020
anno2.g19502.t1	GO:0005515
anno1.g704.t1	GO:0003723
anno1.g10035.t1	GO:0046332
anno1.g8182.t1	GO:0022857,GO:0055085
anno1.g39.t1	GO:0051603,GO:0005839
anno2.g10769.t1	GO:0005216,GO:0016020,GO:0006811,GO:0055085
anno1.g14263.t1	GO:0016746
anno2.g9033.t1	
anno2.g18502.t1	
anno2.g13948.t2	
anno2.g3854.t1	GO:0030170,GO:0016830,GO:0019752
anno2.g1008.t1	GO:0016705,GO:0004497,GO:0005506,GO:0020037
anno2.g12020.t1	GO:0008168
anno1.g4043.t1	GO:0003723
anno1.g9566.t1	
anno1.g2806.t1	
anno2.g967.t1	
anno1.g3262.t1	
anno2.g9896.t1	
anno1.g14095.t1	GO:0003677
anno1.g796.t1	GO:0016311,GO:0008138
anno2.g1917.t1	GO:0071203
anno1.g17437.t1	GO:0005515
anno1.g11241.t1	GO:0051536
anno1.g11639.t1	GO:0005509,GO:0007156,GO:0016020
anno1.g1357.t1	GO:0005515
anno1.g6226.t1	
anno2.g4933.t1	
anno1.g5382.t1	GO:0005515
anno1.g6473.t1	
anno2.g10363.t1	
anno1.g16980.t1	GO:0003677
anno1.g13917.t1	GO:0016020,GO:0055085
anno1.g421.t1	GO:0042254,GO:0001522
anno2.g2081.t1	GO:0005509
anno2.g7523.t1	GO:0003700,GO:0045893
anno1.g11914.t1	GO:0016705,GO:0004497,GO:0005506,GO:0020037
anno1.g14718.t1	
anno1.g12532.t1	GO:0003723
anno1.g11242.t1	GO:0005515
anno2.g5775.t1	
anno1.g885.t1	GO:0006355,GO:0003700,GO:0043565
anno1.g970.t1	
anno1.g8413.t1	
anno2.g15535.t1	
anno1.g6432.t1	
anno1.g9293.t1	
anno1.g7899.t1	
anno1.g17115.t1	GO:0003677,GO:0005524,GO:0032508
anno1.g13198.t1	GO:0003777,GO:0005524,GO:0007018,GO:0008017
anno1.g14241.t1	
anno2.g5179.t1	GO:0006890
anno1.g4358.t1	GO:0005524,GO:0004812,GO:0006418,GO:0000166
anno1.g4489.t1	
anno1.g5608.t1	GO:0043130
anno2.g15004.t1	GO:0003676,GO:0008270
anno1.g10691.t1	GO:0005509
anno2.g7016.t1	
anno2.g1563.t1	
anno2.g15708.t1	GO:0008194
anno2.g8081.t1	GO:0003723
anno1.g14448.t1	GO:0006508,GO:0004252
anno1.g4605.t1	
anno1.g3013.t1	
anno2.g824.t1	
anno2.g14048.t1	
anno1.g1948.t2	GO:0005179,GO:0005576,GO:0009416
anno2.g2346.t1	
anno1.g3120.t1	GO:0009166,GO:0016787
anno2.g5836.t1	GO:0003824
anno1.g5068.t2	GO:0005515
anno1.g7159.t1	GO:0032039
anno1.g6974.t1	
anno1.g13774.t1	
anno1.g8608.t1	
anno1.g6962.t1	
anno2.g15657.t1	GO:0140359,GO:0005524,GO:0016020,GO:0055085
anno1.g11374.t1	
anno2.g1638.t1	GO:0003676,GO:0008270
anno1.g5816.t1	GO:0005515
anno1.g11054.t1	
anno1.g11657.t1	GO:0016020
anno2.g14000.t1	
anno1.g11721.t1	
anno1.g1942.t1	
anno1.g6413.t1	GO:0003723
anno2.g15059.t2	
anno1.g6116.t1	GO:0006508,GO:0008234
anno2.g8197.t1	
anno2.g1059.t1	GO:0046872
anno1.g16615.t1	GO:0031267,GO:0006886
anno2.g3938.t1	GO:0008194
anno1.g9175.t1	
anno1.g16766.t1	
anno1.g3284.t1	
anno2.g11413.t1	GO:0003924,GO:0005525
anno2.g14678.t1	
anno2.g13665.t1	GO:0003677,GO:0003676
anno2.g16166.t1	GO:0003677,GO:0003676
anno2.g2380.t1	GO:0003677,GO:0003676
anno1.g13252.t1	GO:0006468,GO:0005524,GO:0004540,GO:0006397,GO:0004672
anno1.g1790.t1	GO:0003824
anno1.g3705.t1	GO:0006355,GO:0003700,GO:0003677
anno2.g11143.t1	GO:0005739
anno1.g10129.t1	GO:0005739
anno2.g5320.t1	GO:0005515
anno1.g9573.t1	GO:0005515
anno2.g10978.t1	GO:0016791
anno2.g1939.t1	
anno1.g3375.t1	
anno2.g13458.t1	GO:0004672,GO:0006468,GO:0005524
anno2.g18153.t1	
anno2.g12418.t1	GO:0005634,GO:0008270
anno2.g14279.t1	
anno2.g18610.t1	
anno1.g6271.t1	
anno1.g10747.t1	GO:0003677
anno1.g5243.t1	
anno2.g878.t1	GO:0016747
anno2.g5402.t1	
anno1.g2255.t1	GO:0003677,GO:0003899,GO:0006351
anno1.g11826.t1	
anno1.g9342.t1	GO:0016298
anno1.g2910.t1	GO:0016020,GO:0016012
anno1.g2553.t1	GO:0051260
anno1.g13407.t1	GO:0009166,GO:0016787
anno1.g16559.t1	
anno2.g7290.t1	GO:0046983
anno1.g13159.t1	GO:0016020
anno2.g16138.t1	GO:0003723
anno2.g16395.t1	GO:0005216,GO:0016020,GO:0006811,GO:0055085
anno1.g511.t1	
anno1.g13677.t1	
anno2.g4610.t1	
anno1.g14011.t1	
anno2.g9402.t1	GO:0042765,GO:0016255
anno1.g2381.t1	
anno2.g15900.t1	GO:0006355,GO:0003700
anno1.g3061.t1	
anno1.g12657.t1	GO:0005092,GO:0007264
anno1.g2827.t1	
anno1.g13395.t1	
anno1.g2027.t1	GO:0016020
anno1.g12932.t1	GO:0004386
anno2.g10425.t1	
anno2.g13556.t1	GO:0006508,GO:0004252
anno2.g13.t1	GO:0030127,GO:0006888,GO:0006886,GO:0008270
anno1.g3987.t1	GO:0005549
anno2.g16234.t1	
anno2.g5686.t1	GO:0007165
anno2.g7812.t1	
anno1.g14798.t1	GO:0016020
anno2.g5572.t1	
anno1.g12227.t2	GO:0005515
anno2.g1110.t1	
anno1.g6828.t1	
anno1.g1688.t1	GO:0004843,GO:0016579
anno1.g3837.t1	GO:0071203
anno1.g3229.t1	
anno2.g8275.t1	
anno1.g11627.t1	GO:0022857,GO:0055085
anno1.g1939.t1	GO:0005515
anno1.g8060.t1	GO:0018193
anno1.g7227.t1	GO:0016055,GO:0007275,GO:0005576,GO:0005102
anno1.g7812.t1	GO:0003677
anno1.g16929.t1	GO:0005524,GO:0016887
anno2.g305.t1	
anno1.g9568.t1	
anno1.g1626.t2	GO:0000398,GO:0005681
anno1.g11562.t1	GO:0006508,GO:0004252
anno1.g2970.t1	GO:0005212
anno2.g9571.t1	
anno1.g16546.t1	GO:0009190,GO:0004016,GO:0005886,GO:0035556,GO:0006171
anno1.g10026.t1	
anno2.g14932.t1	
anno1.g17532.t1	GO:0005515,GO:0007165
anno1.g5236.t1	GO:0007186,GO:0004930,GO:0016020
anno1.g14650.t1	GO:0005524,GO:0016887
anno2.g6764.t1	GO:0003677,GO:0003700,GO:0006355
anno1.g9700.t1	GO:0004672,GO:0006468
anno1.g612.t1	
anno1.g6336.t1	
anno2.g12695.t1	GO:0005515
anno2.g343.t1	GO:0003924,GO:0005525
anno1.g2425.t1	
anno1.g17207.t1	
anno1.g16645.t1	
anno1.g13720.t1	
anno1.g7415.t1	
anno1.g9124.t1	GO:0005515
anno1.g10558.t1	GO:0022857,GO:0016020,GO:0055085
anno1.g12133.t1	GO:0003677
anno1.g9249.t2	
anno1.g17492.t1	GO:0016491
anno2.g12044.t1	GO:0005507,GO:0016491
anno1.g6417.t1	GO:0003924,GO:0005525
anno1.g4892.t1	GO:0007304,GO:0007275,GO:0005213,GO:0042600
anno1.g10139.t1	GO:0006355,GO:0003700,GO:0043565,GO:0008270
anno2.g10160.t1	GO:0006811,GO:0016020,GO:0005230
anno2.g6746.t1	
anno1.g824.t1	
anno2.g9408.t1	
anno2.g11597.t1	GO:0022857,GO:0055085
anno1.g12984.t1	GO:0006355,GO:0003700
anno2.g9004.t1	GO:0005515
anno2.g3788.t1	GO:0003777,GO:0005524,GO:0007018,GO:0008017
anno1.g6853.t1	GO:0005680,GO:0031145
anno2.g8934.t1	
anno1.g3486.t2	GO:0005576,GO:0008061
anno1.g1875.t1	GO:0005515
anno1.g14370.t1	GO:0022857,GO:0016020,GO:0055085
anno1.g14760.t1	GO:0016020
anno1.g5484.t1	
anno1.g3270.t1	GO:0051315,GO:0031262
anno2.g7988.t1	
anno1.g10750.t1	GO:0003677
anno1.g2812.t1	GO:0007165
anno1.g14273.t1	GO:0016614,GO:0050660
anno1.g12749.t1	GO:0016747
anno1.g1376.t1	
anno2.g12782.t1	
anno1.g1872.t1	
anno1.g5058.t1	
anno1.g11958.t1	
anno2.g19524.t1	GO:0005515,GO:0016491
anno1.g1573.t1	
anno1.g6740.t1	GO:0016020
anno2.g10631.t1	GO:0005515
anno2.g2839.t2	
anno2.g7579.t1	
anno1.g10818.t1	GO:0003677,GO:0005515,GO:0008270
anno1.g13016.t1	
anno1.g2148.t1	GO:0005515
anno1.g14527.t1	GO:0006275
anno1.g8933.t2	GO:0003723
anno1.g17538.t1	
anno1.g11036.t2	
anno1.g4140.t1	
anno1.g14481.t1	GO:0046983
anno2.g5992.t1	
anno2.g5765.t1	
anno1.g5465.t1	GO:0005096,GO:0005515
anno1.g10087.t1	
anno2.g15280.t1	GO:0005198,GO:0005576
anno1.g1097.t1	
anno1.g1276.t1	
anno1.g13020.t1	GO:0008017,GO:0046600
anno1.g14553.t1	
anno1.g4744.t1	GO:0004555,GO:0005991
anno2.g2576.t1	GO:0030170,GO:0016830,GO:0019752
anno1.g7792.t1	
anno2.g8083.t1	GO:0004649,GO:0006282
anno2.g13357.t1	GO:0003677,GO:0003676
anno2.g10556.t1	GO:0005634,GO:0008270
anno2.g10859.t1	GO:0008194
anno2.g11209.t1	
anno1.g9637.t1	GO:0022857,GO:0055085
anno1.g3679.t1	
anno1.g6919.t1	GO:0005509
anno1.g2668.t1	GO:0004672,GO:0006468,GO:0005524
anno2.g13501.t1	
anno1.g4319.t1	GO:0004672,GO:0006468
anno1.g9739.t1	GO:0003677
anno2.g10260.t1	
anno1.g3603.t1	GO:0046983
anno1.g11617.t1	
anno1.g13486.t1	GO:0003723
anno2.g11402.t1	
anno1.g12083.t1	
anno1.g14737.t1	GO:0030246,GO:0004553,GO:0005975
anno2.g2714.t1	
anno1.g13963.t1	GO:0005515
anno2.g5346.t1	
anno1.g3494.t1	GO:0004420,GO:0015936
anno1.g2020.t1	
anno1.g5489.t1	
anno1.g4367.t1	GO:0005096
anno1.g7027.t1	GO:0004674,GO:0006468,GO:0005524,GO:0004672,GO:0007165
anno2.g16344.t1	GO:0005634,GO:0008270
anno2.g8129.t1	GO:0005515
anno1.g7317.t1	
anno1.g5121.t1	
anno1.g16512.t1	GO:0140359,GO:0005524,GO:0016020,GO:0055085
anno2.g2304.t1	
anno1.g17252.t1	GO:0022857,GO:0016020,GO:0055085
anno2.g8925.t1	GO:0042765,GO:0016255
anno1.g8561.t1	
anno2.g18536.t1	
anno1.g1590.t1	GO:0007275,GO:0016020,GO:0009966
anno1.g8606.t1	
anno2.g5284.t1	
anno2.g10506.t1	GO:0005096,GO:0005515,GO:0007165
anno2.g1583.t1	
anno1.g718.t1	GO:0055085
anno2.g8672.t1	GO:0019888,GO:0000159,GO:0007165
anno1.g10730.t1	GO:0004476,GO:0008270
anno1.g13047.t1	GO:0005515
anno1.g13177.t1	GO:0022857,GO:0016020,GO:0055085
anno2.g13675.t1	GO:0003676
anno2.g11818.t1	GO:0005524,GO:0004812,GO:0006418,GO:0000166
anno1.g9898.t1	
anno1.g7663.t1	GO:0022857,GO:0016020,GO:0055085
anno1.g14182.t1	GO:0016747
anno1.g11622.t1	
anno1.g675.t1	
anno2.g5998.t1	GO:0004222,GO:0006508
anno1.g3080.t1	GO:0001919,GO:0045121,GO:0071986,GO:0031902,GO:0043410,GO:0071230,GO:0032008,GO:0016197,GO:0007040,GO:0042632
anno1.g3709.t1	GO:0004672,GO:0006468
anno1.g4145.t1	
anno1.g4096.t1	
anno1.g12723.t1	GO:0004843,GO:0016579
anno1.g11624.t1	GO:0022857,GO:0016020,GO:0055085
anno2.g6685.t1	GO:0016020
anno1.g8179.t1	GO:0003824
anno2.g7019.t1	
anno2.g12160.t1	
anno1.g17339.t1	GO:0016020
anno2.g10210.t1	GO:0016705,GO:0004497,GO:0005506,GO:0020037
anno1.g5924.t1	GO:0007165,GO:0008289
anno1.g7299.t2	
anno1.g6235.t1	
anno2.g9391.t1	
anno1.g14538.t1	
anno1.g2785.t1	
anno1.g4840.t1	
anno1.g10599.t1	
anno1.g6100.t1	
anno1.g6632.t1	
anno1.g5448.t1	
anno1.g7630.t1	
anno1.g10198.t1	GO:0004672,GO:0005515,GO:0006468
anno2.g19457.t1	
anno1.g8899.t1	GO:0016192
anno1.g10930.t1	
anno1.g5384.t1	GO:0005184,GO:0007218,GO:0042811
anno1.g9543.t1	
anno1.g7928.t1	GO:0050660,GO:0016627
anno1.g11162.t1	
anno2.g18687.t2	
anno1.g13929.t1	
anno2.g8478.t1	
anno1.g4020.t1	GO:0016409
anno1.g2029.t1	
anno1.g1949.t1	GO:0004672,GO:0006468,GO:0005524
anno1.g9369.t1	GO:0004553,GO:0005975
anno2.g5015.t1	
anno2.g15211.t1	GO:0003676,GO:0008270
anno1.g8141.t1	GO:0022857,GO:0016020,GO:0055085
anno1.g2851.t1	GO:0005515
anno1.g12290.t1	GO:0003924,GO:0005525
anno1.g11993.t1	
anno1.g616.t1	
anno1.g10013.t1	
anno1.g14525.t1	GO:0005524,GO:0003676
anno2.g6127.t1	GO:0005634
anno1.g8447.t1	GO:0005975
anno1.g16508.t1	
anno2.g12079.t1	GO:0005515
anno2.g10005.t1	
anno1.g11998.t1	GO:0003796
anno1.g6034.t1	
anno1.g1761.t1	GO:0035091,GO:0005515
anno1.g17591.t1	GO:0022857,GO:0055085
anno2.g8405.t1	
anno1.g14754.t1	
anno2.g18741.t1	GO:0005509
anno2.g13755.t1	
anno1.g4434.t1	GO:0005515
anno2.g1543.t1	GO:0015074
anno1.g6991.t2	GO:0006468,GO:0005925,GO:0004713,GO:0007172
anno1.g1041.t2	GO:0022857,GO:0016020,GO:0055085
anno2.g15889.t1	GO:0042765,GO:0016020
anno1.g4680.t1	
anno1.g13994.t1	
anno1.g11658.t1	
anno2.g1881.t1	GO:0006397,GO:0016788,GO:0016787
anno2.g2860.t1	GO:0005515
anno1.g12867.t1	
anno1.g14355.t1	
anno2.g2236.t1	GO:0016020
anno1.g5182.t1	GO:0005515
anno1.g4898.t1	GO:0007304,GO:0007275,GO:0005213,GO:0042600
anno1.g9631.t1	
anno1.g14524.t2	
anno1.g5131.t1	
